id,slug,name,categories,subtype,parentSlug,isPrime,isUmbra,isWraith,isDex
"/Lotus/Weapons/Tenno/Melee/PrimeKogake/KogakePrimeKnuckles","kogake-prime","Kogake Prime","weapon","melee","","true","false","false","false"
"3987","kogake-prime-gauntlet","Kogake Prime Gauntlet","weapon|part","","kogake-prime","","","",""
"/Lotus/Weapons/Grineer/LongGuns/GrnSpark/GrnSparkRifle","kohm","Kohm","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol","kohmak","Kohmak","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/CrpSentAmlgSniper/CrpSentAmlgSniper","komorex","Komorex","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/TnYareliPistol/TnYareliPistolWeapon","kompressa","Kompressa","weapon","secondary","","false","false","false","false"
"5540","kompressa-barrel","Kompressa Barrel","weapon|part","","kompressa","","","",""
"/Lotus/Weapons/Tenno/Pistols/PrimeKompressa/PrimeKompressa","kompressa-prime","Kompressa Prime","weapon","secondary","","true","false","false","false"
"7384","kompressa-prime-barrel","Kompressa Prime Barrel","weapon|part","","kompressa-prime","","","",""
"7385","kompressa-prime-receiver","Kompressa Prime Receiver","weapon|part","","kompressa-prime","","","",""
"5542","kompressa-receiver","Kompressa Receiver","weapon|part","","kompressa","","","",""
"/Lotus/Weapons/Ostron/Melee/ModularMelee02/Handle/HandleNine","korb","Korb","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrnSparring/GrnSpiderSparring/GrnSpiderSparring","korrudo","Korrudo","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Archon/Melee/Trident/ArchonTridentPlayerWep","korumm","Korumm","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/GrineerPistol/GrnHeavyPistol","kraken","Kraken","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Corpus/Melee/CrpVenusHatchet/CrpVenusHatchet","kreska","Kreska","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrnEgyptSwd/GrnEgyptSwdWeapon","krohkur","Krohkur","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Tonfa/TonfaContestWinner/TennoTonfa","kronen","Kronen","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Tonfa/TonfaContestWinnerPrime/TonfaContestWinnerPrimeWeapon","kronen-prime","Kronen Prime","weapon","melee","","true","false","false","false"
"4059","kronen-prime-blade","Kronen Prime Blade","weapon|part","","kronen-prime","","","",""
"4058","kronen-prime-handle","Kronen Prime Handle","weapon|part","","kronen-prime","","","",""
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Tip/TipSix","kronsh","Kronsh","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Handle/HandleSix","kroostra","Kroostra","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Pistols/GrnTorpedoPistol/GrnTorpedoPistol","kulstar","Kulstar","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/ThrowingWeapons/Kunai","kunai","Kunai","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher","kuva-ayanga","Kuva Ayanga","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Brakk/KuvaBrakk","kuva-brakk","Kuva Brakk","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Bows/GrnBow/GrnBowWeapon","kuva-bramma","Kuva Bramma","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrnKuvaLichRifle/GrnKuvaLichRifleWeapon","kuva-chakkhurr","Kuva Chakkhurr","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Drakgoon/KuvaDrakgoon","kuva-drakgoon","Kuva Drakgoon","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler","kuva-grattler","Kuva Grattler","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hek/KuvaHekWeapon","kuva-hek","Kuva Hek","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind","kuva-hind","Kuva Hind","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Karak/KuvaKarak","kuva-karak","Kuva Karak","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Kohm/KuvaKohm","kuva-kohm","Kuva Kohm","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Kraken/KuvaKraken","kuva-kraken","Kuva Kraken","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Nukor/KuvaNukor","kuva-nukor","Kuva Nukor","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Ogris/KuvaOgris","kuva-ogris","Kuva Ogris","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Quartakk/KuvaQuartakk","kuva-quartakk","Kuva Quartakk","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Seer/KuvaSeer","kuva-seer","Kuva Seer","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrnKuvaLichScythe/GrnKuvaLichScytheWeapon","kuva-shildeg","Kuva Shildeg","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Sobek/KuvaSobek","kuva-sobek","Kuva Sobek","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Tonkor/KuvaTonkor","kuva-tonkor","Kuva Tonkor","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Stubba/KuvaStubba","kuva-twin-stubbas","Kuva Twin Stubbas","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Zarr/KuvaZarr","kuva-zarr","Kuva Zarr","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Handle/HandleThree","kwath","Kwath","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/StalkerMios/StalkerMios","lacera","Lacera","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Zariman/Pistols/HeavyPistol/ZarimanHeavyPistol","laetum","Laetum","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Handle/HandleTwo","laka","Laka","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Energy/Railgun","lanka","Lanka","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun","larkspur","Larkspur","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/PrimeLarkspur/PrimeLarkspurWeapon","larkspur-prime","Larkspur Prime","weapon","archgun","","true","false","false","false"
"6122","larkspur-prime-barrel","Larkspur Prime Barrel","weapon|part","","larkspur-prime","","","",""
"6123","larkspur-prime-receiver","Larkspur Prime Receiver","weapon|part","","larkspur-prime","","","",""
"6124","larkspur-prime-stock","Larkspur Prime Stock","weapon|part","","larkspur-prime","","","",""
"/Lotus/Weapons/Tenno/Pistol/Pistol","lato","Lato","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistol/LatoPrime","lato-prime","Lato Prime","weapon","secondary","","true","false","false","false"
"/Lotus/Weapons/Tenno/Pistol/LatoVandal","lato-vandal","Lato Vandal","weapon","secondary","","false","false","false","false"
"4062","lato-vandal-barrel","Lato Vandal Barrel","weapon|part","","lato-vandal","","","",""
"4063","lato-vandal-receiver","Lato Vandal Receiver","weapon|part","","lato-vandal","","","",""
"/Lotus/Weapons/Tenno/Rifle/SemiAutoRifle","latron","Latron","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Rifle/LatronPrime","latron-prime","Latron Prime","weapon","primary","","true","false","false","false"
"4112","latron-prime-barrel","Latron Prime Barrel","weapon|part","","latron-prime","","","",""
"4113","latron-prime-receiver","Latron Prime Receiver","weapon|part","","latron-prime","","","",""
"4114","latron-prime-stock","Latron Prime Stock","weapon|part","","latron-prime","","","",""
"/Lotus/Weapons/Tenno/LongGuns/WraithLatron/WraithLatron","latron-wraith","Latron Wraith","weapon","primary","","false","false","true","false"
"3914","latron-wraith-barrel","Latron Wraith Barrel","weapon|part","","latron-wraith","","","",""
"3915","latron-wraith-receiver","Latron Wraith Receiver","weapon|part","","latron-wraith","","","",""
"3916","latron-wraith-stock","Latron Wraith Stock","weapon|part","","latron-wraith","","","",""
"/Lotus/Weapons/Corpus/Melee/Whip/CorpusWhipWeapon","lecta","Lecta","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/Bow/Longbow/CrpBow","lenz","Lenz","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Infested/Melee/TipedoStaff/InfTipedoStaff","lesion","Lesion","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistol/HeavyPistol","lex","Lex","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/PrimeLex/PrimeLex","lex-prime","Lex Prime","weapon","secondary","","true","false","false","false"
"3766","lex-prime-barrel","Lex Prime Barrel","weapon|part","","lex-prime","","","",""
"3767","lex-prime-receiver","Lex Prime Receiver","weapon|part","","lex-prime","","","",""
"/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/Machete","machete","Machete","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/WraithMacheteWeapon","machete-wraith","Machete Wraith","weapon","melee","","false","false","true","false"
"/Lotus/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon","magistar","Magistar","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/Magnum/Magnum","magnus","Magnus","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/PrimeMagnus/PrimeMagnusWeapon","magnus-prime","Magnus Prime","weapon","secondary","","true","false","false","false"
"5714","magnus-prime-barrel","Magnus Prime Barrel","weapon|part","","magnus-prime","","","",""
"5715","magnus-prime-receiver","Magnus Prime Receiver","weapon|part","","magnus-prime","","","",""
"/Lotus/Weapons/Tenno/Archwing/Primary/TnConcreteArchgun/TnConcreteArchgunWeapon","mandonel","Mandonel","weapon","archgun","","false","false","false","false"
"6421","mandonel-barrel","Mandonel Barrel","weapon|part","","mandonel","","","",""
"6422","mandonel-receiver","Mandonel Receiver","weapon|part","","mandonel","","","",""
"6423","mandonel-stock","Mandonel Stock","weapon|part","","mandonel","","","",""
"/Lotus/Weapons/VoidTrader/VTDetron","mara-detron","Mara Detron","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Pistols/GrineerLeverActionPistol/GLAPistol","marelok","Marelok","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/TnChiselKanabo/TnChiselKanabo","masseter","Masseter","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeMasseter/PrimeMasseter","masseter-prime","Masseter Prime","weapon","melee","","true","false","false","false"
"6321","masseter-prime-blade","Masseter Prime Blade","weapon|part","","masseter-prime","","","",""
"6322","masseter-prime-handle","Masseter Prime Handle","weapon|part","","masseter-prime","","","",""
"/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun","mausolon","Mausolon","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Tip/TipThree","mewan","Mewan","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/Melee/Swords/Mios/Mios","mios","Mios","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/Melee/Swords/Mire/MireSword","mire","Mire","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun","miter","Miter","weapon","primary","","false","false","false","false"
"3641","miter-barrel","Miter Barrel","weapon|part","","miter","","","",""
"3642","miter-blade","Miter Blade","weapon|part","","miter","","","",""
"3644","miter-handle","Miter Handle","weapon|part","","miter","","","",""
"/Lotus/Weapons/MK1Series/MK1Bo","mk1-bo","Mk1-Bo","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Rifle/StartingRifle","mk1-braton","Mk1-Braton","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/MK1Series/MK1Furax","mk1-furax","Mk1-Furax","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/MK1Series/MK1Furis","mk1-furis","Mk1-Furis","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/MK1Series/MK1Kunai","mk1-kunai","Mk1-Kunai","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/MK1Series/MK1Paris","mk1-paris","Mk1-Paris","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/MK1Series/MK1Strun","mk1-strun","Mk1-Strun","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher","morgha","Morgha","weapon","archgun","","false","false","false","false"
"5309","morgha-barrel","Morgha Barrel","weapon|part","","morgha","","","",""
"5311","morgha-receiver","Morgha Receiver","weapon|part","","morgha","","","",""
"5313","morgha-stock","Morgha Stock","weapon|part","","morgha","","","",""
"/Lotus/Weapons/Infested/Bow/InfCernosBow/InfCernos","mutalist-cernos","Mutalist Cernos","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle","mutalist-quanta","Mutalist Quanta","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/GarudaCrossbow/GarudaCrossbow","nagantaka","Nagantaka","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/PrimeNagantaka/PrimeNagantakaWeapon","nagantaka-prime","Nagantaka Prime","weapon","primary","","true","false","false","false"
"5823","nagantaka-prime-barrel","Nagantaka Prime Barrel","weapon|part","","nagantaka-prime","","","",""
"5824","nagantaka-prime-receiver","Nagantaka Prime Receiver","weapon|part","","nagantaka-prime","","","",""
"5825","nagantaka-prime-stock","Nagantaka Prime Stock","weapon|part","","nagantaka-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/CutlassPoignardSwords","nami-skyla","Nami Skyla","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeNamiSkyla/PrimeNamiSkyla","nami-skyla-prime","Nami Skyla Prime","weapon","melee","","true","false","false","false"
"4038","nami-skyla-prime-blade","Nami Skyla Prime Blade","weapon|part","","nami-skyla-prime","","","",""
"4037","nami-skyla-prime-handle","Nami Skyla Prime Handle","weapon|part","","nami-skyla-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/TennoCutlass","nami-solo","Nami Solo","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Bows/Omicrus/OmicrusPlayerWep","nataruk","Nataruk","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Archon/Melee/DualDaggers/ArchonDualDaggersPlayerWep","nepheri","Nepheri","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana","nikana","Nikana","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeKatana/PrimeNikana","nikana-prime","Nikana Prime","weapon","melee","","true","false","false","false"
"4034","nikana-prime-blade","Nikana Prime Blade","weapon|part","","nikana-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Nunchaku/Nunchaku/Nunchaku","ninkondi","Ninkondi","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/PrimeNinkondi/PrimeNikondi","ninkondi-prime","Ninkondi Prime","weapon","melee","","true","false","false","false"
"3990","ninkondi-prime-handle","Ninkondi Prime Handle","weapon|part","","ninkondi-prime","","","",""
"/Lotus/Weapons/Grineer/Pistols/GrineerMicrowavegun/GrnMicrowavePistol","nukor","Nukor","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Corpus/Melee/KickAndPunch/KickPunchWeapon","obex","Obex","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/Pistols/CrpSentExperimentPistol/CrpSentExperimentPistol","ocucor","Ocucor","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Chemical/RocketLauncher","ogris","Ogris","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/Melee/CrpTonfa/CrpTonfa","ohma","Ohma","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/TennoSai/TennoSais","okina","Okina","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PrimeOkina/PrimeOkina","okina-prime","Okina Prime","weapon","melee","","true","false","false","false"
"6542","okina-prime-blade","Okina Prime Blade","weapon|part","","okina-prime","","","",""
"6543","okina-prime-handle","Okina Prime Handle","weapon|part","","okina-prime","","","",""
"/Lotus/Weapons/Tenno/Archwing/Melee/Archaxe/ArchAxeWeapon","onorix","Onorix","weapon","archmelee","","false","false","false","false"
"3796","onorix-blade","Onorix Blade","weapon|part","","onorix","","","",""
"3797","onorix-handle","Onorix Handle","weapon|part","","onorix","","","",""
"/Lotus/Weapons/Thanotech/EntratiWristGun/EntratiWristGunWeapon","onos","Onos","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Tip/TipTwo","ooltha","Ooltha","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG","opticor","Opticor","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG","opticor-vandal","Opticor Vandal","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Polearms/PolearmWeapon","orthos","Orthos","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Polearms/PrimePolearmWeapon","orthos-prime","Orthos Prime","weapon","melee","","true","false","false","false"
"3978","orthos-prime-blade","Orthos Prime Blade","weapon|part","","orthos-prime","","","",""
"3979","orthos-prime-handle","Orthos Prime Handle","weapon|part","","orthos-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Glaives/TeshinGlaive/TnTeshinGlaiveWep","orvius","Orvius","weapon","melee","","false","false","false","false"
"3952","orvius-blade","Orvius Blade","weapon|part","","orvius","","","",""
"/Lotus/Weapons/Tenno/Pistols/TnBardPistol/TnBardPistolGun","pandero","Pandero","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Pistols/PrimePandero/PanderoPrimeWeapon","pandero-prime","Pandero Prime","weapon","secondary","","true","false","false","false"
"5391","pandero-prime-barrel","Pandero Prime Barrel","weapon|part","","pandero-prime","","","",""
"5392","pandero-prime-receiver","Pandero Prime Receiver","weapon|part","","pandero-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/PrimePangolinSword/PrimePangolinSword","pangolin-prime","Pangolin Prime","weapon","melee","","true","false","false","false"
"4320","pangolin-prime-blade","Pangolin Prime Blade","weapon|part","","pangolin-prime","","","",""
"4321","pangolin-prime-handle","Pangolin Prime Handle","weapon|part","","pangolin-prime","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/PangolinSword/PangolinLongSword","pangolin-sword","Pangolin Sword","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/Miter/TnoMiter","panthera","Panthera","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/PrimePanthera/PrimePanthera","panthera-prime","Panthera Prime","weapon","primary","","true","false","false","false"
"4695","panthera-prime-barrel","Panthera Prime Barrel","weapon|part","","panthera-prime","","","",""
"4696","panthera-prime-receiver","Panthera Prime Receiver","weapon|part","","panthera-prime","","","",""
"4697","panthera-prime-stock","Panthera Prime Stock","weapon|part","","panthera-prime","","","",""
"/Lotus/Weapons/Orokin/BallasSword/BallasSwordWeapon","paracesis","Paracesis","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle","paracyst","Paracyst","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Bows/HuntingBow","paris","Paris","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Bows/PrimeHuntingBow","paris-prime","Paris Prime","weapon","primary","","true","false","false","false"
"3846","paris-prime-grip","Paris Prime Grip","weapon|part","","paris-prime","","","",""
"3844","paris-prime-lower-limb","Paris Prime Lower Limb","weapon|part","","paris-prime","","","",""
"3847","paris-prime-string","Paris Prime String","weapon|part","","paris-prime","","","",""
"3845","paris-prime-upper-limb","Paris Prime Upper Limb","weapon|part","","paris-prime","","","",""
"/Lotus/Weapons/Infested/Melee/InfBoomerang/InfBoomerangWeapon","pathocyst","Pathocyst","weapon","melee","","false","false","false","false"
"3716","pathocyst-blade","Pathocyst Blade","weapon|part","","pathocyst","","","",""
"/Lotus/Weapons/Tenno/Melee/Swords/TnRailjackGreatKatana/TnRailJackGreatKatanaWeapon","pennant","Pennant","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/GrenadeLauncher","penta","Penta","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/TnQuadSniper/TnQuadSniper","perigale","Perigale","weapon","primary","","false","false","false","false"
"6000","perigale-barrel","Perigale Barrel","weapon|part","","perigale","","","",""
"6001","perigale-receiver","Perigale Receiver","weapon|part","","perigale","","","",""
"6002","perigale-stock","Perigale Stock","weapon|part","","perigale","","","",""
"/Lotus/Weapons/Ostron/Melee/ModularMelee01/Handle/HandleOne","peye","Peye","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/ArchLongRifle/ArchLongRifle","phaedra","Phaedra","weapon","archgun","","false","false","false","false"
"3810","phaedra-barrel","Phaedra Barrel","weapon|part","","phaedra","","","",""
"3811","phaedra-receiver","Phaedra Receiver","weapon|part","","phaedra","","","",""
"3812","phaedra-stock","Phaedra Stock","weapon|part","","phaedra","","","",""
"/Lotus/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun","phage","Phage","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/RevenantShotgun/RevenantShotgun","phantasma","Phantasma","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Tenno/LongGuns/PrimePhantasma/PhantasmaPrimeShotgun","phantasma-prime","Phantasma Prime","weapon","primary","","true","false","false","false"
"5972","phantasma-prime-barrel","Phantasma Prime Barrel","weapon|part","","phantasma-prime","","","",""
"5973","phantasma-prime-receiver","Phantasma Prime Receiver","weapon|part","","phantasma-prime","","","",""
"5974","phantasma-prime-stock","Phantasma Prime Stock","weapon|part","","phantasma-prime","","","",""
"/Lotus/Weapons/Tenno/Zariman/LongGuns/SemiAutoRifle/ZarimanSemiAutoRifle","phenmor","Phenmor","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMeleeInfested/Handles/InfestedHandleOne","plague-akwin","Plague Akwin","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMeleeInfested/Handles/InfestedHandleTwo","plague-bokwin","Plague Bokwin","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMeleeInfested/Tips/PvPVariantInfestedTipTwo","plague-keewar","Plague Keewar","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Ostron/Melee/ModularMeleeInfested/Tips/PvPVariantInfestedTipOne","plague-kripath","Plague Kripath","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Melee/Swords/PlasmaSword/PlasmaLongSword","plasma-sword","Plasma Sword","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/Pistols/CrpSonificBlastor/CrpBlastorWeapon","plinx","Plinx","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Infested/Pistols/InfProximityStars/InfProximityStars","pox","Pox","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Zariman/Melee/Tonfas/ZarimanTonfaWeapon","praedos","Praedos","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/Pistols/CrpHandRL/PrismaAngstrum","prisma-angstrum","Prisma Angstrum","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/PrismaDualCleavers","prisma-dual-cleavers","Prisma Dual Cleavers","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/Prisma/PrismaArchHeavyPistols","prisma-dual-decurions","Prisma Dual Decurions","weapon","archgun","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/VoidTraderGorgon/VTGorgon","prisma-gorgon","Prisma Gorgon","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/VoidTrader/PrismaGrakata","prisma-grakata","Prisma Grakata","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/PrismaGrinlokWeapon","prisma-grinlok","Prisma Grinlok","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Corpus/Bow/Longbow/PrismaLenz/PrismaLenzWeapon","prisma-lenz","Prisma Lenz","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/PrismaMachete","prisma-machete","Prisma Machete","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/Melee/KickAndPunch/PrismaObex","prisma-obex","Prisma Obex","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/Melee/CrpTonfa/CrpPrismaTonfa","prisma-ohma","Prisma Ohma","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/VoidTrader/PrismaSkana","prisma-skana","Prisma Skana","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Corpus/LongGuns/CorpusUMP/PrismaCorpusUMP","prisma-tetra","Prisma Tetra","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/Grineer/Pistols/GrineerBulbousSMG/Prisma/PrismaTwinGremlinsWeapon","prisma-twin-gremlins","Prisma Twin Gremlins","weapon","secondary","","false","false","false","false"
"/Lotus/Weapons/Tenno/Archwing/Melee/VoidTraderArchsword/VTArchSwordWeapon","prisma-veritux","Prisma Veritux","weapon","archmelee","","false","false","false","false"
"/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos","proboscis-cernos","Proboscis Cernos","weapon","primary","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Energy/ElectroProd","prova","Prova","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/ClanTech/Energy/VandalElectroProd","prova-vandal","Prova Vandal","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/Melee/Nunchaku/InfNunchuck/InfNunchuck","pulmonars","Pulmonars","weapon","melee","","false","false","false","false"
"/Lotus/Weapons/Infested/Melee/Staff/InfStaff/InfStaff","pupacyst","Pupacyst","weapon","melee","","false","false","false","false"
